-4.492,2.754
-4.48,2.754
-4.468,2.742
-4.456,2.73
-4.444,2.718
-4.432,2.718
-4.42,2.706
-4.408,2.706
-4.396,2.694
-4.384,2.682
-4.372,2.682
-4.36,2.67
-4.348,2.658
-4.336,2.646
-4.324,2.646
-4.312,2.634
-4.3,2.622
-4.288,2.622
-4.276,2.61
-4.264,2.598
-4.252,2.598
-4.24,2.586
-4.228,2.574
-4.216,2.574
-4.204,2.562
-4.192,2.55
-4.18,2.538
-4.168,2.538
-4.156,2.526
-4.144,2.526
-4.132,2.514
-4.12,2.502
-4.108,2.502
-4.096,2.502
-4.084,2.49
-4.072,2.478
-4.06,2.478
-4.048,2.466
-4.036,2.454
-4.024,2.442
-4.012,2.442
-4.0,2.43
-3.988,2.418
-3.976,2.406
-3.964,2.406
-3.952,2.394
-3.94,2.382
-3.928,2.382
-3.916,2.37
-3.904,2.358
-3.892,2.358
-3.88,2.346
-3.868,2.334
-3.856,2.322
-3.844,2.31
-3.832,2.31
-3.82,2.298
-3.808,2.286
-3.796,2.274
-3.784,2.274
-3.772,2.262
-3.76,2.25
-3.748,2.238
-3.736,2.238
-3.724,2.226
-3.712,2.214
-3.7,2.214
-3.688,2.202
-3.676,2.19
-3.664,2.178
-3.652,2.178
-3.64,2.166
-3.628,2.154
-3.616,2.142
-3.604,2.13
-3.592,2.118
-3.58,2.118
-3.568,2.106
-3.556,2.094
-3.544,2.082
-3.532,2.082
-3.52,2.07
-3.508,2.07
-3.496,2.058
-3.484,2.046
-3.472,2.046
-3.46,2.034
-3.448,2.034
-3.436,2.022
-3.424,2.01
-3.412,2.01
-3.4,1.998
-3.388,1.986
-3.376,1.986
-3.364,1.974
-3.352,1.974
-3.34,1.962
-3.328,1.95
-3.316,1.95
-3.304,1.938
-3.292,1.938
-3.28,1.926
-3.268,1.926
-3.256,1.914
-3.244,1.914
-3.232,1.902
-3.22,1.89
-3.208,1.89
-3.196,1.89
-3.184,1.878
-3.172,1.866
-3.16,1.866
-3.148,1.854
-3.136,1.854
-3.124,1.842
-3.112,1.83
-3.1,1.818
-3.088,1.818
-3.076,1.806
-3.064,1.806
-3.052,1.794
-3.04,1.794
-3.028,1.782
-3.016,1.782
-3.004,1.77
-2.992,1.77
-2.98,1.758
-2.968,1.746
-2.956,1.746
-2.944,1.734
-2.932,1.734
-2.92,1.722
-2.908,1.71
-2.896,1.698
-2.884,1.686
-2.872,1.674
-2.86,1.674
-2.848,1.662
-2.836,1.65
-2.824,1.638
-2.812,1.638
-2.8,1.626
-2.788,1.626
-2.776,1.614
-2.764,1.614
-2.752,1.602
-2.74,1.59
-2.728,1.59
-2.716,1.578
-2.704,1.578
-2.692,1.566
-2.68,1.566
-2.668,1.554
-2.656,1.554
-2.644,1.542
-2.632,1.53
-2.62,1.53
-2.608,1.518
-2.596,1.518
-2.584,1.506
-2.572,1.494
-2.56,1.482
-2.548,1.482
-2.536,1.47
-2.524,1.47
-2.512,1.458
-2.5,1.446
-2.488,1.446
-2.476,1.446
-2.464,1.434
-2.452,1.422
-2.44,1.422
-2.428,1.41
-2.416,1.398
-2.404,1.386
-2.392,1.386
-2.38,1.374
-2.368,1.362
-2.356,1.362
-2.344,1.35
-2.332,1.338
-2.32,1.338
-2.308,1.326
-2.296,1.326
-2.284,1.326
-2.272,1.314
-2.26,1.314
-2.248,1.302
-2.236,1.302
-2.224,1.302
-2.212,1.29
-2.2,1.29
-2.188,1.278
-2.176,1.278
-2.164,1.266
-2.152,1.266
-2.14,1.254
-2.128,1.254
-2.116,1.242
-2.104,1.242
-2.092,1.23
-2.08,1.218
-2.068,1.218
-2.056,1.206
-2.044,1.206
-2.032,1.194
-2.02,1.194
-2.008,1.182
-1.996,1.182
-1.984,1.17
-1.972,1.17
-1.96,1.158
-1.948,1.158
-1.936,1.146
-1.924,1.146
-1.912,1.134
-1.9,1.134
-1.888,1.122
-1.876,1.122
-1.864,1.11
-1.852,1.11
-1.84,1.098
-1.828,1.086
-1.816,1.086
-1.804,1.074
-1.792,1.074
-1.78,1.062
-1.768,1.05
-1.756,1.05
-1.744,1.05
-1.732,1.05
-1.72,1.038
-1.708,1.038
-1.696,1.026
-1.684,1.026
-1.672,1.014
-1.66,1.014
-1.648,1.014
-1.636,1.014
-1.624,1.002
-1.612,1.002
-1.6,1.002
-1.588,1.002
-1.576,0.99
-1.564,0.99
-1.552,0.978
-1.54,0.978
-1.528,0.978
-1.516,0.978
-1.504,0.966
-1.492,0.966
-1.48,0.966
-1.468,0.966
-1.456,0.966
-1.444,0.966
-1.432,0.954
-1.42,0.954
-1.408,0.954
-1.396,0.954
-1.384,0.954
-1.372,0.954
-1.36,0.954
-1.348,0.942
-1.336,0.942
-1.324,0.942
-1.312,0.942
-1.3,0.942
-1.288,0.942
-1.276,0.942
-1.264,0.942
-1.252,0.93
-1.24,0.93
-1.228,0.93
-1.216,0.93
-1.204,0.93
-1.192,0.93
-1.18,0.93
-1.168,0.93
-1.156,0.93
-1.144,0.918
-1.132,0.918
-1.12,0.918
-1.108,0.918
-1.096,0.918
-1.084,0.918
-1.072,0.906
-1.06,0.906
-1.048,0.906
-1.036,0.906
-1.024,0.906
-1.012,0.906
-1.0,0.894
-0.988,0.894
-0.976,0.894
-0.964,0.894
-0.952,0.894
-0.94,0.894
-0.928,0.894
-0.916,0.894
