time_s,x_m,y_m,psi_rad,kappa_rad,vx_mps,ax_mps2
2.300000,0.870168,-3.258576,-1.661446,-0.101077,5.686741,-4.433460
2.350000,0.849889,-3.458416,-1.682719,-0.110604,5.527946,-4.307245
2.400000,0.825177,-3.657754,-1.705858,-0.119794,5.369180,-4.174938
2.450000,0.795672,-3.856438,-1.730934,-0.130041,5.210680,-4.051230
2.500000,0.760985,-4.054278,-1.758159,-0.141145,5.052115,-3.897579
2.550000,0.720696,-4.251049,-1.787792,-0.154160,4.894745,-3.692242
2.600000,0.674324,-4.446473,-1.820291,-0.169726,4.740848,-3.511360
2.650000,0.621316,-4.640199,-1.856023,-0.186137,4.589693,-3.328129
2.700000,0.561097,-4.831802,-1.895215,-0.204259,4.441702,-3.122501
2.750000,0.493058,-5.020768,-1.938277,-0.224701,4.298217,-2.914670
2.800000,0.416554,-5.206467,-1.985642,-0.247031,4.159830,-2.701069
2.850000,0.330925,-5.388137,-2.037694,-0.271362,4.027341,-2.506175
2.900000,0.235521,-5.564866,-2.094758,-0.296911,3.900384,-2.315094
2.950000,0.129748,-5.735585,-2.157122,-0.324161,3.779329,-2.145574
3.000000,0.013092,-5.899051,-2.225071,-0.352554,3.663560,-2.039059
3.050000,-0.114825,-6.053855,-2.298601,-0.380011,3.550018,-1.857368
3.100000,-0.254201,-6.198420,-2.378418,-0.414626,3.443394,-1.704068
3.150000,-0.405074,-6.330927,-2.464288,-0.440818,3.342550,-1.815248
3.200000,-0.567063,-6.449576,-2.555435,-0.466767,3.231457,-1.774409
3.250000,-0.739414,-6.552562,-2.651236,-0.488048,3.119483,-2.114353
3.300000,-0.921029,-6.638146,-2.752202,-0.520666,2.979691,-1.920867
3.350000,-1.110672,-6.704033,-2.864959,-0.601889,2.847933,-1.542451
3.400000,-1.306839,-6.746597,-2.993490,-0.678836,2.736698,-1.068432
3.450000,-1.506947,-6.762111,-3.137637,-0.757694,2.657589,-0.826311
3.500000,-1.707049,-6.747149,2.985714,-0.830990,2.594207,-0.478977
3.550000,-1.902008,-6.699830,2.822212,-0.805897,2.557189,-0.044461
3.600000,-2.086565,-6.621127,2.651964,-0.887015,2.553683,-0.046246
3.650000,-2.254411,-6.511340,2.472057,-0.901910,2.550072,0.300080
3.700000,-2.400282,-6.373590,2.300597,-0.810807,2.573902,1.010143
3.750000,-2.521865,-6.213953,2.145158,-0.740241,2.651661,1.316527
3.800000,-2.618427,-6.038014,2.002122,-0.686527,2.749644,1.331347
3.850000,-2.689890,-5.850450,1.869079,-0.639905,2.845215,1.348916
3.900000,-2.736788,-5.655269,1.745838,-0.588690,2.938963,1.507460
3.950000,-2.760323,-5.455897,1.632290,-0.542884,3.040254,1.616235
4.000000,-2.762054,-5.255131,1.528152,-0.494693,3.145296,1.822609
4.050000,-2.743899,-5.055163,1.434115,-0.442042,3.259677,2.148885
4.100000,-2.708117,-4.857569,1.351093,-0.384821,3.389628,2.605878
4.150000,-2.657201,-4.663308,1.279848,-0.324574,3.540823,3.193205
4.200000,-2.593750,-4.472760,1.220950,-0.261871,3.717706,3.929077
4.250000,-2.520367,-4.285810,1.174663,-0.199735,3.924525,4.872099
4.300000,-2.439481,-4.101981,1.139586,-0.149864,4.166477,5.248759
4.350000,-2.353065,-3.920675,1.113930,-0.105262,4.412363,5.274603
4.400000,-2.262850,-3.741227,1.097592,-0.057990,4.646169,5.201462
4.450000,-2.170528,-3.562852,1.090203,-0.016000,4.866093,5.436526
4.500000,-2.077614,-3.384771,1.090900,0.022916,5.084976,2.119834
4.550000,-1.985523,-3.206261,1.099443,0.061554,5.167225,-5.329683
4.600000,-1.895625,-3.026631,1.115250,0.095455,4.954466,-5.509035
4.650000,-1.809174,-2.845310,1.137600,0.127413,4.726733,-4.425591
4.700000,-1.727411,-2.661834,1.166746,0.162719,4.534647,-3.806914
4.750000,-1.651685,-2.475793,1.202870,0.197052,4.362979,-3.162188
4.800000,-1.583383,-2.286908,1.245953,0.232303,4.215003,-2.443825
4.850000,-1.523986,-2.095047,1.296495,0.271711,4.097101,-1.353790
4.900000,-1.475197,-1.900229,1.355977,0.320950,4.030513,-0.092722
4.950000,-1.439063,-1.702684,1.425460,0.368764,4.025968,-0.038416
5.000000,-1.417239,-1.503056,1.497771,0.350534,4.024100,0.514336
5.050000,-1.409373,-1.302385,1.564099,0.310051,4.049918,1.486924
5.100000,-1.414034,-1.101607,1.622676,0.273217,4.123185,2.222632
5.150000,-1.429714,-0.901383,1.674052,0.238490,4.230219,2.848658
5.200000,-1.454994,-0.702140,1.718944,0.208717,4.363500,3.335942
5.250000,-1.488634,-0.504132,1.758394,0.183949,4.514525,3.707825
5.300000,-1.529558,-0.307495,1.792701,0.157640,4.676677,4.206840
5.350000,-1.576686,-0.112250,1.821699,0.131270,4.854107,4.794415
5.400000,-1.628957,0.081685,1.845624,0.106951,5.048712,5.245142
5.450000,-1.685381,0.274457,1.864632,0.082258,5.253252,5.241678
5.500000,-1.744977,0.466274,1.878584,0.056699,5.450018,5.226363
5.550000,-1.806755,0.657402,1.887425,0.031667,5.639223,5.291515
5.600000,-1.869766,0.848129,1.891605,0.009860,5.825157,4.760146
5.650000,-1.933147,1.038734,1.891254,-0.013444,5.984788,-8.412329
5.700000,-1.996006,1.229510,1.886106,-0.037619,5.695471,-7.006265
5.750000,-2.057434,1.420752,1.876340,-0.059725,5.442733,-6.338774
5.800000,-2.116555,1.612718,1.861984,-0.083358,5.203807,-5.543525
5.850000,-2.172444,1.805647,1.842694,-0.108772,4.985315,-4.922519
5.900000,-2.224101,1.999750,1.818231,-0.134659,4.782983,-4.492267
5.950000,-2.270504,2.195172,1.788839,-0.158172,4.590515,-4.070475
6.000000,-2.310661,2.391969,1.754461,-0.184481,4.408944,-3.560498
6.050000,-2.343468,2.590121,1.714229,-0.215914,4.243690,-3.269396
6.100000,-2.367678,2.789501,1.668114,-0.243312,4.086088,-3.050687
6.150000,-2.382117,2.989820,1.616467,-0.270641,3.933278,-3.076390
6.200000,-2.385693,3.190622,1.560053,-0.291521,3.772836,-3.056421
6.250000,-2.377464,3.391283,1.498587,-0.321559,3.606616,-2.581766
6.300000,-2.356171,3.590973,1.428811,-0.373386,3.459894,-2.052052
6.350000,-2.319959,3.788493,1.348291,-0.428871,3.338936,-1.462096
6.400000,-2.266867,3.982142,1.256077,-0.488718,3.249702,-1.240373
6.450000,-2.195263,4.169719,1.155297,-0.514316,3.172447,-1.151013
6.500000,-2.104935,4.349033,1.053457,-0.502335,3.098125,-1.807480
6.550000,-1.996712,4.518137,0.948000,-0.548977,2.979124,-1.243787
6.600000,-1.870396,4.674154,0.829725,-0.628612,2.893866,-1.277337
6.650000,-1.725654,4.813224,0.699835,-0.666567,2.803909,-1.225151
6.700000,-1.563650,4.931700,0.561444,-0.713605,2.714622,-1.029234
6.750000,-1.386373,5.025755,0.412104,-0.775946,2.637990,-0.539441
6.800000,-1.196724,5.091189,0.249954,-0.842127,2.594905,0.102952
