# time_s,x_m,y_m,psi_rad,kappa_rad,vx_mps,ax_mps2
5.150000,-0.777139,-6.572192,-2.672096,-0.491862,1.770084,-0.647104
5.200000,-0.892296,-6.626086,-2.736013,-0.512662,1.729731,-0.912296
5.250000,-1.010749,-6.672285,-2.804107,-0.553950,1.664709,-0.857851
5.300000,-1.132178,-6.709990,-2.878474,-0.612258,1.589508,-0.441812
5.350000,-1.256162,-6.738151,-2.959144,-0.662136,1.545291,-0.298376
5.400000,-1.382069,-6.755813,-3.046018,-0.704872,1.524055,-0.362765
5.450000,-1.509051,-6.762118,-3.139232,-0.758632,1.490708,-0.136984
5.500000,-1.636034,-6.756156,3.044082,-0.811640,1.471631,0.034525
5.550000,-1.761747,-6.737308,2.940190,-0.835055,1.474962,-0.001475
5.600000,-1.884781,-6.705412,2.836966,-0.809080,1.475664,-0.000714
5.650000,-2.003864,-6.660909,2.731460,-0.826167,1.474905,-0.023913
5.700000,-2.117529,-6.604056,2.620691,-0.907869,1.475130,-0.041467
5.750000,-2.223966,-6.534622,2.506435,-0.916201,1.468562,0.242324
5.800000,-2.321849,-6.453504,2.394061,-0.859852,1.478317,0.580553
5.850000,-2.410319,-6.362231,2.288351,-0.804722,1.523451,0.641800
5.900000,-2.488999,-6.262386,2.189014,-0.758694,1.577514,0.562698
5.950000,-2.557692,-6.155413,2.095056,-0.720426,1.624510,0.487711
6.000000,-2.616305,-6.042602,2.005593,-0.687745,1.662958,0.482844
6.050000,-2.664845,-5.925100,1.920102,-0.658138,1.698994,0.495363
6.100000,-2.703410,-5.803952,1.838453,-0.628192,1.735624,0.531722
6.150000,-2.732203,-5.680118,1.760797,-0.595227,1.772462,0.643849
6.200000,-2.751554,-5.554455,1.687051,-0.564269,1.815537,0.692919
6.250000,-2.761844,-5.427726,1.617094,-0.536721,1.864407,0.664184
6.300000,-2.763479,-5.300589,1.550887,-0.506347,1.908852,0.767058
6.350000,-2.756948,-5.173604,1.488629,-0.473461,1.955661,0.937859
6.400000,-2.742795,-5.047240,1.430593,-0.439882,2.013245,1.076850
6.450000,-2.721610,-4.921861,1.376985,-0.404123,2.077598,1.268672
6.500000,-2.694021,-4.797729,1.328005,-0.366527,2.149778,1.520572
6.550000,-2.660681,-4.675016,1.283833,-0.328292,2.233673,1.800300
6.600000,-2.622253,-4.553797,1.244598,-0.288991,2.329202,2.146838
6.650000,-2.579400,-4.434071,1.210422,-0.248780,2.437714,2.595140
6.700000,-2.532782,-4.315764,1.181320,-0.209231,2.562422,3.128078
6.750000,-2.483017,-4.198747,1.156849,-0.174482,2.705976,3.578182
6.800000,-2.430652,-4.082870,1.136475,-0.145211,2.864941,4.007651
6.850000,-2.376148,-3.967981,1.119772,-0.117147,3.031105,4.710089
6.900000,-2.319942,-3.853912,1.106771,-0.087874,3.213358,5.281036
6.950000,-2.262467,-3.740480,1.097543,-0.057797,3.413354,5.334362
7.000000,-2.204156,-3.627474,1.091906,-0.030426,3.608540,4.824258
7.050000,-2.145400,-3.514695,1.089618,-0.005464,3.785876,1.779802
7.100000,-2.086562,-3.401954,1.090489,0.019154,3.898568,-4.053835
7.150000,-2.028000,-3.289067,1.094530,0.043913,3.809147,-6.121682
7.200000,-1.970068,-3.175856,1.101639,0.067729,3.584154,-4.435542
7.250000,-1.913107,-3.062149,1.111602,0.089141,3.409972,-3.737143
7.300000,-1.857432,-2.947803,1.124198,0.109219,3.265265,-3.489688
7.350000,-1.803353,-2.832694,1.139392,0.129733,3.120935,-2.973034
7.400000,-1.751184,-2.716707,1.157339,0.152028,2.992104,-2.620792
7.450000,-1.701270,-2.599736,1.178088,0.174470,2.875449,-2.407608
7.500000,-1.653961,-2.481688,1.201628,0.195983,2.764317,-2.213789
7.550000,-1.609609,-2.362500,1.227942,0.217923,2.658209,-2.048331
7.600000,-1.568579,-2.242130,1.257113,0.241029,2.556037,-1.839649
7.650000,-1.531264,-2.120561,1.289349,0.266076,2.458758,-1.435664
7.700000,-1.498092,-1.997797,1.325033,0.294834,2.374223,-0.657644
7.750000,-1.469569,-1.873876,1.364775,0.328544,2.323887,0.009703
7.800000,-1.446235,-1.748873,1.408669,0.361693,2.321020,0.010885
7.850000,-1.428583,-1.622948,1.454642,0.369255,2.324032,0.095687
7.900000,-1.416756,-1.496338,1.500125,0.349177,2.322975,0.572718
7.950000,-1.410526,-1.369331,1.542874,0.323326,2.345930,1.075081
8.000000,-1.409525,-1.242173,1.582450,0.298604,2.396851,1.415399
8.050000,-1.413360,-1.115068,1.618978,0.275608,2.467777,1.596128
8.100000,-1.421649,-0.988176,1.652602,0.253211,2.546510,1.774769
8.150000,-1.434025,-0.861616,1.683477,0.232061,2.630909,1.954347
8.200000,-1.450139,-0.735478,1.711819,0.213261,2.721709,2.085908
8.250000,-1.469677,-0.609823,1.737943,0.196969,2.816190,2.171090
8.300000,-1.492359,-0.484697,1.762005,0.181479,2.911720,2.289004
8.350000,-1.517922,-0.360127,1.784012,0.164873,3.007833,2.522434
8.400000,-1.546087,-0.236118,1.803888,0.147835,3.109284,2.834274
8.450000,-1.576581,-0.112661,1.821643,0.131323,3.219344,3.172623
8.500000,-1.609134,0.010270,1.837371,0.115820,3.338701,3.515975
8.550000,-1.643497,0.132709,1.851125,0.100531,3.466268,3.943595
8.600000,-1.679421,0.254700,1.862909,0.084840,3.602984,4.473191
8.650000,-1.716658,0.376297,1.872675,0.068789,3.752270,4.998932
8.700000,-1.754955,0.497565,1.880370,0.052465,3.913721,5.330126
8.750000,-1.794062,0.618574,1.886019,0.036481,4.082019,5.325545
8.800000,-1.833735,0.739400,1.889772,0.022133,4.246202,4.769512
8.850000,-1.873750,0.860114,1.891719,0.008471,4.397464,1.388784
8.900000,-1.913893,0.980786,1.891861,-0.006110,4.488813,-5.079458
8.950000,-1.953938,1.101490,1.890086,-0.021531,4.386100,-7.411761
