76.0,437.0
77.0,437.0
78.0,436.0
80.0,436.0
81.0,435.0
82.0,435.0
83.0,434.0
84.0,434.0
85.0,433.0
86.0,433.0
87.0,432.0
88.0,432.0
89.0,431.0
90.0,431.0
91.0,430.0
92.0,430.0
93.0,429.0
94.0,429.0
95.0,428.0
96.0,428.0
97.0,427.0
98.0,427.0
99.0,426.0
100.0,426.0
101.0,425.0
102.0,425.0
103.0,424.0
104.0,424.0
105.0,423.0
106.0,423.0
107.0,422.0
108.0,422.0
109.0,421.0
110.0,421.0
111.0,420.0
112.0,420.0
113.0,419.0
114.0,419.0
115.0,418.0
116.0,418.0
117.0,417.0
118.0,417.0
119.0,416.0
120.0,416.0
122.0,414.0
123.0,414.0
124.0,413.0
125.0,413.0
126.0,412.0
127.0,412.0
128.0,411.0
129.0,411.0
130.0,410.0
131.0,410.0
132.0,409.0
133.0,409.0
134.0,408.0
135.0,408.0
136.0,407.0
137.0,407.0
138.0,406.0
139.0,406.0
140.0,405.0
141.0,405.0
142.0,404.0
143.0,404.0
145.0,402.0
146.0,402.0
147.0,401.0
148.0,401.0
149.0,400.0
150.0,400.0
153.0,397.0
154.0,397.0
157.0,394.0
158.0,394.0
161.0,391.0
162.0,391.0
165.0,388.0
166.0,388.0
167.0,387.0
168.0,387.0
174.0,381.0
175.0,381.0
177.0,379.0
177.0,378.0
179.0,376.0
179.0,375.0
181.0,373.0
181.0,372.0
182.0,371.0
182.0,369.0
186.0,365.0
186.0,364.0
187.0,363.0
187.0,344.0
186.0,343.0
186.0,342.0
181.0,337.0
181.0,336.0
180.0,335.0
180.0,334.0
178.0,332.0
178.0,331.0
177.0,330.0
177.0,329.0
174.0,326.0
174.0,325.0
169.0,320.0
169.0,319.0
164.0,314.0
164.0,313.0
150.0,299.0
150.0,298.0
140.0,288.0
139.0,288.0
134.0,283.0
133.0,283.0
130.0,280.0
129.0,280.0
124.0,275.0
123.0,275.0
116.0,268.0
115.0,268.0
105.0,258.0
105.0,257.0
104.0,256.0
103.0,256.0
97.0,250.0
97.0,249.0
95.0,247.0
95.0,246.0
94.0,245.0
94.0,244.0
92.0,242.0
92.0,241.0
91.0,240.0
91.0,238.0
90.0,237.0
90.0,234.0
89.0,233.0
89.0,230.0
88.0,229.0
88.0,220.0
89.0,219.0
89.0,211.0
90.0,210.0
90.0,208.0
95.0,203.0
95.0,202.0
104.0,193.0
105.0,193.0
108.0,190.0
109.0,190.0
111.0,188.0
111.0,187.0
115.0,183.0
115.0,182.0
117.0,180.0
117.0,179.0
119.0,177.0
119.0,176.0
120.0,175.0
120.0,174.0
122.0,172.0
122.0,171.0
123.0,170.0
123.0,168.0
124.0,167.0
124.0,165.0
125.0,164.0
125.0,162.0
126.0,161.0
126.0,159.0
127.0,158.0
127.0,152.0
128.0,151.0
128.0,143.0
129.0,142.0
129.0,136.0
130.0,135.0
130.0,97.0
131.0,96.0
131.0,94.0
130.0,93.0
130.0,83.0
129.0,82.0
129.0,67.0
128.0,66.0
128.0,65.0
126.0,63.0
126.0,61.0
125.0,60.0
125.0,58.0
124.0,57.0
124.0,55.0
123.0,54.0
123.0,52.0
122.0,51.0
122.0,48.0
121.0,47.0
121.0,46.0
120.0,45.0
120.0,44.0
118.0,42.0
118.0,41.0
117.0,40.0
117.0,39.0
116.0,38.0
116.0,37.0
114.0,35.0
114.0,34.0
113.0,33.0
113.0,32.0
111.0,30.0
111.0,29.0
110.0,28.0
110.0,27.0
105.0,22.0
105.0,21.0
102.0,18.0
102.0,17.0
97.0,12.0
96.0,12.0
95.0,11.0
94.0,11.0
93.0,10.0
92.0,10.0
86.0,4.0
