#x_m,y_m,w_tr_right_m,w_tr_left_m
-0.6403064307293915,9.140306430729392,1.1869316876852982,1.1603718436910204
-0.519594302977989,9.069594302977993,1.1172617529928752,1.1161903789690601
-0.38423823910228716,9.03423823910229,1.051135777277262,1.0200467279516348
-0.26352611135088466,8.963526111350888,1.001189802081432,0.9759142264341597
-0.14281398359948128,8.892813983599485,0.92082439194738,0.9348857801796104
-0.022102457866683523,8.822102457866684,0.8986832980505138,0.867877987534291
0.08396344489760743,8.716036555102395,0.8444271909999159,0.8402246907382429
0.19002934766189838,8.609970652338106,0.8102325267042627,0.8
0.26073994950475843,8.489260050495243,0.7639410298049853,0.8
0.35000000000000053,8.37623291015625,0.782165848854662,0.756225774829855
0.40216227880880506,8.247837721191196,0.7577747210701755,0.782165848854662
0.4500000000000002,8.117651367187502,0.7746211251235322,0.7746211251235322
0.5000000000000009,7.988360595703128,0.8014693182963202,0.7746211251235322
0.5000000000000009,7.838360595703126,0.8,0.823212459828649
0.5500000000000007,7.709069824218751,0.8444271909999159,0.8044003745317531
0.6000000000000005,7.579779052734377,0.8360022573334676,0.8044003745317531
0.6496547259387144,7.450345274061288,0.8,0.8360022573334676
0.7000000000000002,7.3211975097656286,0.8360022573334676,0.8
0.7500000000000009,7.191906738281251,0.8360022573334676,0.8
0.7500000000000009,7.041906738281252,0.7881527307120106,0.8
0.7910789814415198,6.908921018558484,0.7577747210701755,0.8
0.8000000000000007,6.762615966796876,0.7577747210701755,0.75
0.8500000000000005,6.633325195312501,0.7639410298049853,0.7148529270389178
0.8500000000000005,6.483325195312503,0.7262087348130013,0.75
0.9000000000000004,6.354034423828125,0.7405694150420948,0.7000000000000001
0.9000000000000004,6.204034423828126,0.7066372975210778,0.7000000000000001
0.9000000000000004,6.054034423828128,0.6658910531638177,0.7148529270389178
0.9500000000000002,5.92474365234375,0.6933034373659254,0.6571067811865476
0.9500000000000002,5.774743652343751,0.6571067811865476,0.65
0.9500000000000002,5.624743652343753,0.65,0.65
0.9500000000000002,5.474743652343751,0.65,0.65
0.9500000000000002,5.324743652343752,0.65,0.65
0.9500000000000002,5.17474365234375,0.65,0.65
0.9500000000000002,5.024743652343751,0.65178344238091,0.65
0.9500000000000002,4.874743652343753,0.6780109889280519,0.65
0.9000000000000004,4.745452880859375,0.6658910531638177,0.7000000000000001
0.9000000000000004,4.595452880859376,0.7016648189186454,0.7000000000000001
0.9000000000000004,4.445452880859378,0.7262087348130013,0.7000000000000001
0.8500000000000005,4.316162109375,0.7066372975210778,0.75
0.8500000000000005,4.166162109375001,0.7405694150420948,0.75
0.8000000000000007,4.036871337890627,0.7262087348130013,0.7639410298049853
0.8000000000000007,3.886871337890625,0.7639410298049853,0.75
0.7500000000000009,3.7575805664062507,0.7405694150420948,0.7881527307120106
0.7500000000000009,3.607580566406252,0.7746211251235322,0.756225774829855
0.7000000000000002,3.478289794921876,0.7746211251235322,0.8
0.7000000000000002,3.3282897949218757,0.8131338250816035,0.7881527307120106
0.6500000000000004,3.1989990234375014,0.8044003745317531,0.8058621384311846
0.6139361242986627,3.0639361242986656,0.8,0.8500000000000001
0.5785800604229614,2.928580060422963,0.823212459828649,0.8692388155425118
0.5432239965472601,2.793223996547262,0.823212459828649,0.8692388155425118
0.4725118687958574,2.6725118687958584,0.823212459828649,0.8840770846134703
0.4017997410444547,2.551799741044455,0.824642784226795,0.8933981132056603
0.3310891003646885,2.431089100364689,0.8345903006477067,0.9104686356149273
0.22502319760039757,2.3250231976004,0.8338834764831845,0.9361541461658011
0.15431226712318935,2.204312267123189,0.867877987534291,0.92082439194738
0.05000000000000071,2.0975189208984393,0.8719544457292887,0.90524865872714
-0.02246498780777184,1.9775350121922273,0.8692388155425118,0.92082439194738
-0.1285308905720628,1.871469109427938,0.8692388155425118,0.9361541461658011
-0.23459679333635375,1.7654032066636471,0.8692388155425118,0.9104686356149273
-0.3553076338777057,1.694692366122295,0.8338834764831845,0.92082439194738
-0.4613739944066566,1.588626005593344,0.8402246907382429,0.90524865872714
-0.5746643066406243,1.5000000000000018,0.867877987534291,0.9045941546018392
-0.6881508815088146,1.4118491184911868,0.8692388155425118,0.9399494936611665
-0.8088614833516754,1.341138516648325,0.92082439194738,0.9807764064044152
-0.9295720851945362,1.270427914805465,0.954987562112089,1.0316653826391968
-1.050399780273437,1.200000000000001,1.05,1.0813708498984762
-1.1796905517578122,1.1500000000000021,1.1,1.1215374513859981
-1.3063507933996052,1.0936492066003964,1.1500000000000001,1.2119429464123963
-1.412417459107191,0.9875825408928094,1.2000000000000002,1.2471121771072848
-1.4831290461804056,0.8668709538195962,1.1500000000000001,1.2471121771072848
-1.4999999999999996,0.7238586425781257,1.1593386622447823,1.1849089035228468
-1.5499999999999998,0.5945678710937514,1.1384864324004713,1.1849089035228468
-1.5891972378075092,0.4608027621924915,1.1,1.2000000000000002
-1.5999999999999996,0.3152770996093768,1.1,1.166552506059644
-1.5999999999999996,0.16527709960937642,1.1,1.1510412149464313
-1.5999999999999996,0.015277099609376066,1.1,1.1500000000000001
