#x_m,y_m,w_tr_right_m,w_tr_left_m
-1.08,5.92,1.05,1.101086443322134
-1.13,5.870000000000001,1.0736102527122116,1.0545361017187262
-1.1800000000000002,5.870000000000001,1.0477249200050076,1.060180165558726
-1.23,5.82,1.060180165558726,1.0188779163215975
-1.33,5.82,1.0047511554864494,1.0420164833920778
-1.38,5.770000000000001,1.0235455276791945,1.0094810050208547
-1.4300000000000002,5.770000000000001,1.001189802081432,1.0270329614269007
-1.48,5.720000000000001,1.0235455276791945,0.9940306508910551
-1.58,5.720000000000001,0.9807764064044152,1.0270329614269007
-1.63,5.67,1.0094810050208547,1.001189802081432
-1.6800000000000002,5.67,0.9940306508910551,1.0235455276791945
-1.73,5.620000000000001,1.0293516572461452,1.001189802081432
-1.83,5.620000000000001,1.0106601717798214,1.0465856099730655
-1.8800000000000001,5.57,1.0545361017187262,1.0235455276791945
-1.98,5.57,1.0420164833920778,1.0736102527122116
-2.18,5.370000000000001,0.9940306508910551,1.0316653826391968
-2.18,5.32,1.0094810050208547,0.9904326023342407
-2.2800000000000002,5.220000000000001,0.9462429422585639,0.9759142264341597
-2.2800000000000002,5.17,0.9611874208078343,0.9399494936611665
-2.33,5.120000000000001,0.92082439194738,0.9399494936611665
-2.33,5.07,0.932344135219425,0.90524865872714
-2.38,5.020000000000001,0.8986832980505138,0.9104686356149273
-2.38,4.970000000000001,0.9156603957913984,0.8800537618869138
-2.43,4.92,0.8840770846134703,0.8933981132056603
-2.43,4.870000000000001,0.8986832980505138,0.867877987534291
-2.48,4.82,0.8692388155425118,0.8800537618869138
-2.48,4.770000000000001,0.8840770846134703,0.8513878188659973
-2.5300000000000002,4.720000000000001,0.8513878188659973,0.867877987534291
-2.5300000000000002,4.67,0.862414379544733,0.8402246907382429
-2.58,4.620000000000001,0.823212459828649,0.8513878188659973
-2.58,4.57,0.8360022573334676,0.824642784226795
-2.63,4.520000000000001,0.8,0.8444271909999159
-2.63,4.270000000000001,0.8,0.7577747210701755
-2.68,4.220000000000001,0.75,0.7881527307120106
-2.68,3.7200000000000006,0.7016648189186454,0.75
-2.63,3.67,0.7405694150420948,0.7000000000000001
-2.63,3.2200000000000006,0.6658910531638177,0.7000000000000001
-2.58,3.17,0.7066372975210778,0.65
-2.58,2.870000000000001,0.6300735254367722,0.6780109889280519
-2.5300000000000002,2.8200000000000003,0.6658910531638177,0.646419413859206
-2.5300000000000002,2.620000000000001,0.6170832032063167,0.65
-2.48,2.5700000000000003,0.6446221994724902,0.6019202405202649
-2.48,2.42,0.582455532033676,0.6300735254367722
-2.43,2.370000000000001,0.6170832032063167,0.6000000000000001
-2.43,2.2200000000000006,0.5541522986797286,0.6076473218982953
-2.38,2.17,0.582455532033676,0.5684658438426491
-2.38,2.0700000000000003,0.5541522986797286,0.6000000000000001
-2.33,2.0200000000000014,0.582455532033676,0.55
-2.33,1.870000000000001,0.5352349955359813,0.5684658438426491
-2.2800000000000002,1.8200000000000003,0.5684658438426491,0.5352349955359813
