#x_m,y_m,w_tr_right_m,w_tr_left_m
-1.0299999999999998,5.520000000000001,1.4034441853748634,0.7000000000000001
-1.08,5.470000000000001,1.434082207965583,0.65178344238091
-1.23,5.470000000000001,1.3589002803605372,0.6780109889280519
-1.2799999999999998,5.42,1.3817821063276354,0.646419413859206
-1.38,5.42,1.3365424623862048,0.6780109889280519
-1.4300000000000002,5.370000000000001,1.3615594213493105,0.646419413859206
-1.48,5.370000000000001,1.342838827718412,0.6658910531638177
-1.5300000000000002,5.32,1.3730249470757707,0.6446221994724902
-1.58,5.32,1.3580127840328724,0.6658910531638177
-1.63,5.270000000000001,1.3930869689661813,0.6446221994724902
-1.73,5.270000000000001,1.3721462653327894,0.6882411530116701
-2.0300000000000002,4.970000000000001,1.2480754985747171,0.6226812023536855
-2.0300000000000002,4.92,1.2624404748406688,0.5863961030678928
-2.13,4.82,1.2000000000000002,0.5903124237432849
-2.13,4.770000000000001,1.214911064067352,0.5603277807866851
-2.18,4.720000000000001,1.1849089035228468,0.5764982043070834
-2.18,4.67,1.2000000000000002,0.5520797289396148
-2.23,4.620000000000001,1.166552506059644,0.5603277807866851
-2.23,4.57,1.1757650672131263,0.53309518948453
-2.2800000000000002,4.520000000000001,1.1384864324004713,0.5520797289396148
-2.2800000000000002,4.470000000000001,1.1500000000000001,0.520087712549569
-2.33,4.42,1.1,0.53309518948453
-2.33,4.370000000000001,1.1,0.5090169943749475
-2.38,4.32,1.05,0.5352349955359813
-2.38,4.07,1.05,0.45990195135927847
-2.43,4.020000000000001,1.0,0.5022680508593631
-2.43,3.870000000000001,0.969803902718557,0.5
-2.38,3.8200000000000003,1.0106601717798214,0.45
-2.38,3.120000000000001,0.8840770846134703,0.45
-2.33,3.0700000000000003,0.92082439194738,0.4
-2.33,2.870000000000001,0.8719544457292887,0.4424428900898052
-2.2800000000000002,2.8200000000000003,0.9117692030835672,0.4
-2.2800000000000002,2.5200000000000014,0.8044003745317531,0.4109772228646444
-2.23,2.4700000000000006,0.8360022573334676,0.37720018726587656
-2.23,2.3200000000000003,0.7776472678623425,0.4
-2.18,2.2700000000000014,0.8044003745317531,0.35311288741492747
-2.18,2.120000000000001,0.7577747210701755,0.397213595499958
-2.13,2.0700000000000003,0.7881527307120106,0.35000000000000003
-2.13,1.870000000000001,0.7262087348130013,0.37720018726587656
-2.08,1.8200000000000003,0.756225774829855,0.35000000000000003
-2.08,1.67,0.6933034373659254,0.3623105625617661
-2.0300000000000002,1.620000000000001,0.7262087348130013,0.33078865529319545
-2.0300000000000002,1.5200000000000014,0.6933034373659254,0.37720018726587656
-1.98,1.4700000000000006,0.7132168761236874,0.35311288741492747
-1.98,1.42,0.6882411530116701,0.37720018726587656
-1.9300000000000002,1.370000000000001,0.711577310586391,0.35311288741492747
-1.9300000000000002,1.3200000000000003,0.6882411530116701,0.3623105625617661
-1.8800000000000001,1.2700000000000014,0.711577310586391,0.33078865529319545
-1.8800000000000001,1.2200000000000006,0.6882411530116701,0.35311288741492747
-1.83,1.17,0.711577310586391,0.33078865529319545
-1.83,1.120000000000001,0.6933034373659254,0.35311288741492747
-1.78,1.0700000000000003,0.7262087348130013,0.33078865529319545
-1.78,0.9700000000000006,0.6882411530116701,0.3623105625617661
-1.73,0.9199999999999999,0.711577310586391,0.33078865529319545
-1.73,0.870000000000001,0.6933034373659254,0.35311288741492747
-1.6800000000000002,0.8200000000000003,0.7262087348130013,0.33078865529319545
-1.6800000000000002,0.7200000000000006,0.6933034373659254,0.3623105625617661
-1.63,0.6699999999999999,0.7262087348130013,0.33078865529319545
-1.63,0.5700000000000003,0.6933034373659254,0.37720018726587656
-1.58,0.5199999999999996,0.7262087348130013,0.35000000000000003
-1.58,0.41999999999999993,0.6882411530116701,0.3623105625617661
-1.5300000000000002,0.370000000000001,0.711577310586391,0.33078865529319545
-1.5300000000000002,0.3200000000000003,0.6933034373659254,0.35311288741492747
-1.48,0.2699999999999996,0.7262087348130013,0.3405124837953327
